"accident","{'polarity_value': 'negative', 'polarity_intense': '-0.60', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '-0.99', 'aptitude': '-0.81'}, 'semantics': ['automobile_accident', 'hit_car', 'crash_tree', 'use_brake', 'crash_car']}"
"debt","{'polarity_value': 'negative', 'polarity_intense': '-0.87', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.95', 'attention': '0', 'sensitivity': '-0.70', 'aptitude': '-0.96'}, 'semantics': ['bribe', 'owe', 'payment', 'bribe_police', 'afford']}"
"flight","{'polarity_value': 'positive', 'polarity_intense': '0.547', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.816', 'sensitivity': '0', 'aptitude': '0.825'}, 'semantics': ['atmosphere', 'wing', 'nest', 'feather', 'bird_fly']}"
"verge","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"wonderful","{'polarity_value': 'positive', 'polarity_intense': '0.805', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.722', 'attention': '0.798', 'sensitivity': '0', 'aptitude': '0.896'}, 'semantics': ['fantastic', 'amaze', 'grand', 'pose', 'marvel']}"
"pausing","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"87","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"crafting","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"mom","{'polarity_value': 'positive', 'polarity_intense': '0.488', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.758', 'attention': '0', 'sensitivity': '0', 'aptitude': '0.707'}, 'semantics': ['bride', 'girl', 'flower_girl', 'daughter', 'grandmother']}"
"special","{'polarity_value': 'positive', 'polarity_intense': '0.577', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.928', 'sensitivity': '0', 'aptitude': '0.802'}, 'semantics': ['join_together', 'event', 'occurrence', 'special_occasion', 'function']}"
"consolidates","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"spotless","{'polarity_value': 'negative', 'polarity_intense': '-0.60', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '-0.89', 'aptitude': '-0.92'}, 'semantics': ['spic-and-span', 'spick-and-span', 'spic', 'immaculate', 'speckless']}"
"glorified","{'polarity_value': 'positive', 'polarity_intense': '0.53', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.824', 'sensitivity': '0', 'aptitude': '0.765'}, 'semantics': ['blissful', 'blissfulness', 'elysium', 'bliss', 'elysian']}"
"trial","{'polarity_value': 'positive', 'polarity_intense': '0.07', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.126', 'sensitivity': '0', 'aptitude': '0.084'}, 'semantics': ['punish_criminal', 'negotiator', 'judge_jury', 'juror', 'judicial_system']}"
"loling","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"930","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"aerosmith","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"shoulda","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"achieves","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"14y","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"trynna","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"backed","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"fairgoers","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"taker","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"insider","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"grrr","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"overshadowed","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"villain","{'polarity_value': 'negative', 'polarity_intense': '-0.12', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.16', 'attention': '0', 'sensitivity': '0', 'aptitude': '-0.19'}, 'semantics': ['military', 'attacker', 'military_force', 'opposition', 'army']}"
"mass","{'polarity_value': 'positive', 'polarity_intense': '0.137', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.029', 'attention': '0.178', 'sensitivity': '0', 'aptitude': '0.204'}, 'semantics': ['volume_measurement', 'tons', 'large_amount', 'size', 'heavy_weight']}"
"dragon","{'polarity_value': 'negative', 'polarity_intense': '-0.61', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.88', 'attention': '0', 'sensitivity': '0.955', 'aptitude': '0'}, 'semantics': ['hound', 'cage_animal', 'kind_animal', 'hunter', 'animal']}"
"alone","{'polarity_value': 'negative', 'polarity_intense': '-0.57', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.81', 'attention': '0', 'sensitivity': '-0.90', 'aptitude': '0'}, 'semantics': ['lonely', 'feel_lonely', 'entire', 'body_type', 'live_in_mountain']}"
"deming","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"bvb","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"union","{'polarity_value': 'positive', 'polarity_intense': '0.112', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.075', 'attention': '0.216', 'sensitivity': '-0.16', 'aptitude': '0.211'}, 'semantics': ['association', 'agency', 'team_up', 'join', 'egalitarian_society']}"
"dow","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"everywhere","{'polarity_value': 'positive', 'polarity_intense': '0.049', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.093', 'sensitivity': '0', 'aptitude': '0.053'}, 'semantics': ['underground', 'under_ground', 'environment', 'outpost', 'dark_place']}"
"4g","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"afterwards","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"gina","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"preview","{'polarity_value': 'positive', 'polarity_intense': '0.607', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.835', 'sensitivity': '0', 'aptitude': '0.985'}, 'semantics': ['actor', 'movie_star', 'entertainer', 'thespian', 'performance']}"
"minute","{'polarity_value': 'positive', 'polarity_intense': '0.093', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.1', 'attention': '0.085', 'sensitivity': '0', 'aptitude': '0.093'}, 'semantics': ['watch', 'clock', 'hour', 'hourglass', 'stopwatch']}"
"orc","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"bbc","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"theater","{'polarity_value': 'positive', 'polarity_intense': '0.83', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.995', 'attention': '0.722', 'sensitivity': '0', 'aptitude': '0.773'}, 'semantics': ['cinema', 'watch_movie', 'show', 'cctv', 'movie']}"
"tbh","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"changing","{'polarity_value': 'positive', 'polarity_intense': '0.77', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0.74', 'attention': '-0.75', 'sensitivity': '0', 'aptitude': '0.815'}, 'semantics': ['propellant', 'propellent', 'propelling', 'dynamical', 'propulsive']}"
"frances","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"ruin","{'polarity_value': 'negative', 'polarity_intense': '-0.04', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.09', 'attention': '-0.01', 'sensitivity': '0', 'aptitude': '-0.06'}, 'semantics': ['break', 'smash', 'raze', 'wreck', 'damage']}"
"joke","{'polarity_value': 'positive', 'polarity_intense': '0.605', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.867', 'attention': '0.949', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['tell_funny_joke', 'tell_joke', 'funny_joke', 'jest', 'witticism']}"
"bones","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"delivery","{'polarity_value': 'positive', 'polarity_intense': '0.579', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.997', 'sensitivity': '0', 'aptitude': '0.74'}, 'semantics': ['send', 'mail_delivery', 'mail', 'postal_service', 'package']}"
"glancing","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"pledge","{'polarity_value': 'positive', 'polarity_intense': '0.101', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.066', 'attention': '0.217', 'sensitivity': '-0.19', 'aptitude': '0.218'}, 'semantics': ['form_government', 'united_country', 'type_of_government', 'political', 'unite']}"
"djs","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"quan","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"chinned","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"requires","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"thunderstruck","{'polarity_value': 'positive', 'polarity_intense': '0.355', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0.044', 'attention': '-0.66', 'sensitivity': '0', 'aptitude': '0.361'}, 'semantics': ['surprise', 'baffle', 'stupefy', 'dumbfounded', 'stupefaction']}"
"product","{'polarity_value': 'positive', 'polarity_intense': '0.122', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.167', 'sensitivity': '0', 'aptitude': '0.199'}, 'semantics': ['vegetable_fruit', 'manufacture', 'produce', 'store_vegetable', 'groceries']}"
"headphones","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cancelled","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"350k","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"honoring","{'polarity_value': 'positive', 'polarity_intense': '0.664', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0.559', 'attention': '-0.83', 'sensitivity': '0', 'aptitude': '0.593'}, 'semantics': ['abidance', 'compliance', 'punctilio', 'conformity', 'conformation']}"
"tftbl","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"telling","{'polarity_value': 'negative', 'polarity_intense': '-0.56', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '-0.79', 'aptitude': '-0.90'}, 'semantics': ['grave', 'weighty', 'heavy', 'cogent', 'grievous']}"
"randy","{'polarity_value': 'negative', 'polarity_intense': '-0.64', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '1.0', 'aptitude': '-0.92'}, 'semantics': ['discourteous', 'brusque', 'brusk', 'abrupt', 'unceremonious']}"
"gaa","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cunts","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"entered","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"get","{'polarity_value': 'positive', 'polarity_intense': '0.833', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.92', 'attention': '-0.88', 'sensitivity': '0', 'aptitude': '0.695'}, 'semantics': ['attract', 'catch', 'arrest', 'tug', 'retract']}"
"happy","{'polarity_value': 'positive', 'polarity_intense': '0.298', 'moodtags': ['#joy', '#joy'], 'sentics': {'pleasantness': '0.894', 'attention': '0', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['happiness', 'good_feeling', 'happy_feeling', 'joy', 'good_emotion']}"
"desperate","{'polarity_value': 'negative', 'polarity_intense': '-0.52', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.82', 'attention': '0', 'sensitivity': '0.743', 'aptitude': '0'}, 'semantics': ['hysteria', 'anxious', 'terrible', 'concerned', 'humiliate']}"
"agency","{'polarity_value': 'positive', 'polarity_intense': '0.124', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.065', 'attention': '0.235', 'sensitivity': '-0.11', 'aptitude': '0.184'}, 'semantics': ['association', 'egalitarian_society', 'union', 'team_up', 'social_group']}"
"liu","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"sierra","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"around","{'polarity_value': 'positive', 'polarity_intense': '0.153', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.049', 'attention': '0.167', 'sensitivity': '-0.05', 'aptitude': '0.295'}, 'semantics': ['four_sides', 'surround', 'six_sides', 'neighborhood', 'dolby_surround']}"
"david","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"digimon","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"windows","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"prez","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"troopers","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"tie","{'polarity_value': 'positive', 'polarity_intense': '0.654', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '-0.97', 'sensitivity': '0', 'aptitude': '0.986'}, 'semantics': ['make_coat', 'make_out_leather', 'overcoat', 'make_ball', 't-shirt']}"
"skin","{'polarity_value': 'negative', 'polarity_intense': '-0.02', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '0.021', 'aptitude': '-0.06'}, 'semantics': ['scrotum', 'skeletal_system', 'shoulder', 'cuticle', 'groin']}"
"code","{'polarity_value': 'positive', 'polarity_intense': '0.106', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.03', 'attention': '0.201', 'sensitivity': '-0.04', 'aptitude': '0.201'}, 'semantics': ['plan', 'oversee', 'decision', 'skill', 'make_decision']}"
"cabin","{'polarity_value': 'negative', 'polarity_intense': '-0.02', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '0.012', 'aptitude': '-0.06'}, 'semantics': ['shack', 'college_dorm', 'hostel', 'dormitory', 'student_home']}"
"upfull","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"casey","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"lies","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"vid","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"shake","{'polarity_value': 'negative', 'polarity_intense': '-0.63', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.92', 'attention': '0', 'sensitivity': '-0.97', 'aptitude': '0'}, 'semantics': ['rub', 'earth_movement', 'wiggle', 'wrap_around', 'convulse']}"
"nothing","{'polarity_value': 'negative', 'polarity_intense': '-0.72', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '-0.55', 'attention': '0', 'sensitivity': '0.882', 'aptitude': '-0.73'}, 'semantics': ['null', 'zero', 'naught', 'zip', 'bugger_all']}"
"pic","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"innovation","{'polarity_value': 'positive', 'polarity_intense': '0.649', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.983', 'sensitivity': '0', 'aptitude': '0.964'}, 'semantics': ['realization', 'figure_out', 'come_conclusion', 'arrive_conclusion', 'resolve_problem']}"
"hypocrites","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"1m","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"edgier","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"reunite","{'polarity_value': 'positive', 'polarity_intense': '0.063', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.119', 'attention': '-0.13', 'sensitivity': '-0.06', 'aptitude': '0'}, 'semantics': ['gala', 'celebration', 'special_event', 'special_happen', 'special_moment']}"
"french","{'polarity_value': 'negative', 'polarity_intense': '-0.03', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.03', 'attention': '0', 'sensitivity': '0', 'aptitude': '-0.06'}, 'semantics': ['snobby', 'look_down_on', 'snob', 'snooty', 'full_of_shit']}"
"phone","{'polarity_value': 'positive', 'polarity_intense': '0.034', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.035', 'attention': '-0.01', 'sensitivity': '0.027', 'aptitude': '0.085'}, 'semantics': ['telephone', 'cellphone', 'telephone_room', 'find_phone_number', 'use_telephone']}"
"win","{'polarity_value': 'positive', 'polarity_intense': '0.871', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.856', 'attention': '0.928', 'sensitivity': '0', 'aptitude': '0.828'}, 'semantics': ['win_game', 'winner_loser', 'win_battle', 'lose_game', 'keep_score']}"
"possible","{'polarity_value': 'positive', 'polarity_intense': '0.099', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.163', 'sensitivity': '-0.09', 'aptitude': '0.232'}, 'semantics': ['random', 'unpredictable', 'unsure', 'possibility', 'question_starter']}"
"nato","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"intimidation","{'polarity_value': 'negative', 'polarity_intense': '-0.58', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '0.914', 'aptitude': '-0.83'}, 'semantics': ['disconcert', 'psychological_terror', 'abase', 'mortify', 'restiveness']}"
"produced","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"calgary","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"admire","{'polarity_value': 'positive', 'polarity_intense': '0.235', 'moodtags': ['#admiration', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '0', 'aptitude': '0.705'}, 'semantics': ['positive', 'confidence', 'sympathetic', 'regard', 'fellow_feeling']}"
"date","{'polarity_value': 'positive', 'polarity_intense': '0.689', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.863', 'attention': '-0.55', 'sensitivity': '0', 'aptitude': '0.653'}, 'semantics': ['day', 'maturity', 'maturity_date', 'due_date', 'birthday']}"
